"","colony_id","species","group","genotype","treatment","full_treatment","recovered","airbrush_volume","surface_area","A","CA","di","Cdi","D2","Dsmall","chla.ug.cm2","chlc2.ug.cm2","chla.sym","sym.cm2","prot_mg.cm2","Host_AFDW_mg.cm2","Sym_AFDW_mg.cm2","CM2.year"
"639","OFAV_PS_9EV35","OFAV","OFAV_P","9EV35","PS","OFAV_PS","p",35,4.73816156,0.1568,0.0616,0.4648,0.2701,2.53262786590164,0.844209288633881,4.70959739357924,1.64892541148386,3.77817283874378e-06,1246527.778,1.192376712,4.8014403291052,0,1.2927
"640","OFAV_PS_9EV35","OFAV","OFAV_P","9EV35","PS","OFAV_PS","p",35,4.73816156,0.1568,0.0616,0.4648,0.2701,2.53262786590164,0.844209288633881,4.70959739357924,1.64892541148386,3.77817283874378e-06,1246527.778,1.192376712,4.8014403291052,0,2.063
"641","OFAV_PS_9EV35","OFAV","OFAV_P","9EV35","PS","OFAV_PS","p",35,4.73816156,0.1568,0.0616,0.4648,0.2701,2.53262786590164,0.844209288633881,4.70959739357924,1.64892541148386,3.77817283874378e-06,1246527.778,1.192376712,4.8014403291052,0,3.412
"642","OFAV_PS_9EV35","OFAV","OFAV_P","9EV35","PS","OFAV_PS","p",35,4.73816156,0.1568,0.0616,0.4648,0.2701,2.53262786590164,0.844209288633881,4.70959739357924,1.64892541148386,3.77817283874378e-06,1246527.778,1.192376712,4.8014403291052,0,11.9657
"643","OFAV_PS_9EV35","OFAV","OFAV_P","9EV35","PS","OFAV_PS","p",35,4.73816156,0.1568,0.0616,0.4648,0.2701,2.53262786590164,0.844209288633881,4.70959739357924,1.64892541148386,3.77817283874378e-06,1246527.778,1.192376712,4.8014403291052,0,13.6002
"644","OFAV_PS_9EV4","OFAV","OFAV_P","9EV4","PS","OFAV_PS","p",55,6.04735376,0.1092,0.0556,0.3941,0.2524,3.96867802885075,1.15753109174814,5.4666335026292,1.52430308624776,3.03696841991982e-06,1800029.749,1.653471395,13.8697029029107,6.36642100461475,-4.2236
"645","OFAV_PS_9EV4","OFAV","OFAV_P","9EV4","PS","OFAV_PS","p",55,6.04735376,0.1092,0.0556,0.3941,0.2524,3.96867802885075,1.15753109174814,5.4666335026292,1.52430308624776,3.03696841991982e-06,1800029.749,1.653471395,13.8697029029107,6.36642100461475,-2.4122
"646","OFAV_PS_9EV4","OFAV","OFAV_P","9EV4","PS","OFAV_PS","p",55,6.04735376,0.1092,0.0556,0.3941,0.2524,3.96867802885075,1.15753109174814,5.4666335026292,1.52430308624776,3.03696841991982e-06,1800029.749,1.653471395,13.8697029029107,6.36642100461475,1.4759
"647","OFAV_PS_9EV4","OFAV","OFAV_P","9EV4","PS","OFAV_PS","p",55,6.04735376,0.1092,0.0556,0.3941,0.2524,3.96867802885075,1.15753109174814,5.4666335026292,1.52430308624776,3.03696841991982e-06,1800029.749,1.653471395,13.8697029029107,6.36642100461475,4.4713
"648","OFAV_PS_9EV4","OFAV","OFAV_P","9EV4","PS","OFAV_PS","p",55,6.04735376,0.1092,0.0556,0.3941,0.2524,3.96867802885075,1.15753109174814,5.4666335026292,1.52430308624776,3.03696841991982e-06,1800029.749,1.653471395,13.8697029029107,6.36642100461475,4.5387
"649","OFAV_PS_9EV4","OFAV","OFAV_P","9EV4","PS","OFAV_PS","p",55,6.04735376,0.1092,0.0556,0.3941,0.2524,3.96867802885075,1.15753109174814,5.4666335026292,1.52430308624776,3.03696841991982e-06,1800029.749,1.653471395,13.8697029029107,6.36642100461475,6.57
"650","OFAV_PS_9EV4","OFAV","OFAV_P","9EV4","PS","OFAV_PS","p",55,6.04735376,0.1092,0.0556,0.3941,0.2524,3.96867802885075,1.15753109174814,5.4666335026292,1.52430308624776,3.03696841991982e-06,1800029.749,1.653471395,13.8697029029107,6.36642100461475,10.0454
"651","OFAV_PS_9EV4","OFAV","OFAV_P","9EV4","PS","OFAV_PS","p",55,6.04735376,0.1092,0.0556,0.3941,0.2524,3.96867802885075,1.15753109174814,5.4666335026292,1.52430308624776,3.03696841991982e-06,1800029.749,1.653471395,13.8697029029107,6.36642100461475,14.0446
"652","OFAV_PS_9EV5","OFAV","OFAV_P","9EV5","PS","OFAV_PS","p",16.5,4.880222841,0.1534,0.0716,0.4506,0.2879,2.45890410970272,0.409817351617121,3.4937492724218,0.935774379324085,3.33787348463909e-06,1046699.13,1.093139148,5.57863869888805,2.704794520673,-3.0787
"653","OFAV_PS_9EV5","OFAV","OFAV_P","9EV5","PS","OFAV_PS","p",16.5,4.880222841,0.1534,0.0716,0.4506,0.2879,2.45890410970272,0.409817351617121,3.4937492724218,0.935774379324085,3.33787348463909e-06,1046699.13,1.093139148,5.57863869888805,2.704794520673,-1.2537
"654","OFAV_PS_9EV5","OFAV","OFAV_P","9EV5","PS","OFAV_PS","p",16.5,4.880222841,0.1534,0.0716,0.4506,0.2879,2.45890410970272,0.409817351617121,3.4937492724218,0.935774379324085,3.33787348463909e-06,1046699.13,1.093139148,5.57863869888805,2.704794520673,-1.1254
"655","OFAV_PS_9EV5","OFAV","OFAV_P","9EV5","PS","OFAV_PS","p",16.5,4.880222841,0.1534,0.0716,0.4506,0.2879,2.45890410970272,0.409817351617121,3.4937492724218,0.935774379324085,3.33787348463909e-06,1046699.13,1.093139148,5.57863869888805,2.704794520673,-1.0315
"656","OFAV_PS_9EV5","OFAV","OFAV_P","9EV5","PS","OFAV_PS","p",16.5,4.880222841,0.1534,0.0716,0.4506,0.2879,2.45890410970272,0.409817351617121,3.4937492724218,0.935774379324085,3.33787348463909e-06,1046699.13,1.093139148,5.57863869888805,2.704794520673,0.8864
"657","OFAV_PS_9EV5","OFAV","OFAV_P","9EV5","PS","OFAV_PS","p",16.5,4.880222841,0.1534,0.0716,0.4506,0.2879,2.45890410970272,0.409817351617121,3.4937492724218,0.935774379324085,3.33787348463909e-06,1046699.13,1.093139148,5.57863869888805,2.704794520673,5.348
"658","OFAV_PS_9EV5","OFAV","OFAV_P","9EV5","PS","OFAV_PS","p",16.5,4.880222841,0.1534,0.0716,0.4506,0.2879,2.45890410970272,0.409817351617121,3.4937492724218,0.935774379324085,3.33787348463909e-06,1046699.13,1.093139148,5.57863869888805,2.704794520673,5.6972
"659","OFAV_PS_9EV5","OFAV","OFAV_P","9EV5","PS","OFAV_PS","p",16.5,4.880222841,0.1534,0.0716,0.4506,0.2879,2.45890410970272,0.409817351617121,3.4937492724218,0.935774379324085,3.33787348463909e-06,1046699.13,1.093139148,5.57863869888805,2.704794520673,9.5852
"660","OFAV_PS_9EV5","OFAV","OFAV_P","9EV5","PS","OFAV_PS","p",16.5,4.880222841,0.1534,0.0716,0.4506,0.2879,2.45890410970272,0.409817351617121,3.4937492724218,0.935774379324085,3.33787348463909e-06,1046699.13,1.093139148,5.57863869888805,2.704794520673,10.1565
"661","OFAV_PS_9GT35","OFAV","OFAV_P","9GT35","PS","OFAV_PS","p",13,6.473537604,0.1364,0.0738,0.4257,0.2738,2.47160068864257,0,3.73912248305216,0.837258595153748,2.87930412406082e-06,1298620.195,1.148660828,4.26737306398445,5.82370912261407,-4.5886
"662","OFAV_PS_9GT35","OFAV","OFAV_P","9GT35","PS","OFAV_PS","p",13,6.473537604,0.1364,0.0738,0.4257,0.2738,2.47160068864257,0,3.73912248305216,0.837258595153748,2.87930412406082e-06,1298620.195,1.148660828,4.26737306398445,5.82370912261407,-4.0943
"663","OFAV_PS_9GT35","OFAV","OFAV_P","9GT35","PS","OFAV_PS","p",13,6.473537604,0.1364,0.0738,0.4257,0.2738,2.47160068864257,0,3.73912248305216,0.837258595153748,2.87930412406082e-06,1298620.195,1.148660828,4.26737306398445,5.82370912261407,0.5078
"664","OFAV_PS_9GT35","OFAV","OFAV_P","9GT35","PS","OFAV_PS","p",13,6.473537604,0.1364,0.0738,0.4257,0.2738,2.47160068864257,0,3.73912248305216,0.837258595153748,2.87930412406082e-06,1298620.195,1.148660828,4.26737306398445,5.82370912261407,0.7617
"665","OFAV_PS_9GT35","OFAV","OFAV_P","9GT35","PS","OFAV_PS","p",13,6.473537604,0.1364,0.0738,0.4257,0.2738,2.47160068864257,0,3.73912248305216,0.837258595153748,2.87930412406082e-06,1298620.195,1.148660828,4.26737306398445,5.82370912261407,1.5393
"666","OFAV_PS_9GT35","OFAV","OFAV_P","9GT35","PS","OFAV_PS","p",13,6.473537604,0.1364,0.0738,0.4257,0.2738,2.47160068864257,0,3.73912248305216,0.837258595153748,2.87930412406082e-06,1298620.195,1.148660828,4.26737306398445,5.82370912261407,1.9996
"667","OFAV_PS_9GT35","OFAV","OFAV_P","9GT35","PS","OFAV_PS","p",13,6.473537604,0.1364,0.0738,0.4257,0.2738,2.47160068864257,0,3.73912248305216,0.837258595153748,2.87930412406082e-06,1298620.195,1.148660828,4.26737306398445,5.82370912261407,4.4117
"668","OFAV_PS_9GT35","OFAV","OFAV_P","9GT35","PS","OFAV_PS","p",13,6.473537604,0.1364,0.0738,0.4257,0.2738,2.47160068864257,0,3.73912248305216,0.837258595153748,2.87930412406082e-06,1298620.195,1.148660828,4.26737306398445,5.82370912261407,13.6478
"669","OFAV_PS_9GT4","OFAV","OFAV_P","9GT4","PS","OFAV_PS","p",34,4.3454039,0.0818,0.039,0.3238,0.2085,2.99166666647489,0,3.15875892073769,0.92523044865864,3.25134228116735e-06,971524.5728,0.921249923,5.86826923039306,17.996025639872,-3.285
"670","OFAV_PS_9GT4","OFAV","OFAV_P","9GT4","PS","OFAV_PS","p",34,4.3454039,0.0818,0.039,0.3238,0.2085,2.99166666647489,0,3.15875892073769,0.92523044865864,3.25134228116735e-06,971524.5728,0.921249923,5.86826923039306,17.996025639872,-0.5872
"671","OFAV_PS_9GT4","OFAV","OFAV_P","9GT4","PS","OFAV_PS","p",34,4.3454039,0.0818,0.039,0.3238,0.2085,2.99166666647489,0,3.15875892073769,0.92523044865864,3.25134228116735e-06,971524.5728,0.921249923,5.86826923039306,17.996025639872,2.0227
"672","OFAV_PS_9GT4","OFAV","OFAV_P","9GT4","PS","OFAV_PS","p",34,4.3454039,0.0818,0.039,0.3238,0.2085,2.99166666647489,0,3.15875892073769,0.92523044865864,3.25134228116735e-06,971524.5728,0.921249923,5.86826923039306,17.996025639872,2.2376
"673","OFAV_PS_9GT4","OFAV","OFAV_P","9GT4","PS","OFAV_PS","p",34,4.3454039,0.0818,0.039,0.3238,0.2085,2.99166666647489,0,3.15875892073769,0.92523044865864,3.25134228116735e-06,971524.5728,0.921249923,5.86826923039306,17.996025639872,3.3893
"674","OFAV_PS_9GT4","OFAV","OFAV_P","9GT4","PS","OFAV_PS","p",34,4.3454039,0.0818,0.039,0.3238,0.2085,2.99166666647489,0,3.15875892073769,0.92523044865864,3.25134228116735e-06,971524.5728,0.921249923,5.86826923039306,17.996025639872,3.5707
"675","OFAV_PS_9GT4","OFAV","OFAV_P","9GT4","PS","OFAV_PS","p",34,4.3454039,0.0818,0.039,0.3238,0.2085,2.99166666647489,0,3.15875892073769,0.92523044865864,3.25134228116735e-06,971524.5728,0.921249923,5.86826923039306,17.996025639872,4.6339
"676","OFAV_PS_9GT4","OFAV","OFAV_P","9GT4","PS","OFAV_PS","p",34,4.3454039,0.0818,0.039,0.3238,0.2085,2.99166666647489,0,3.15875892073769,0.92523044865864,3.25134228116735e-06,971524.5728,0.921249923,5.86826923039306,17.996025639872,8.7441
"677","OFAV_PS_9GT46","OFAV","OFAV_P","9GT46","PS","OFAV_PS","p",15,6.632311978,0.1036,0.0442,0.3778,0.2315,4.6740865180694,1.35699286008466,4.37377645928344,1.29666321918007,3.5812654323222e-06,1221293.574,0.980172798,3.16631667353088,7.46346073046566,-7.9348
"678","OFAV_PS_9GT46","OFAV","OFAV_P","9GT46","PS","OFAV_PS","p",15,6.632311978,0.1036,0.0442,0.3778,0.2315,4.6740865180694,1.35699286008466,4.37377645928344,1.29666321918007,3.5812654323222e-06,1221293.574,0.980172798,3.16631667353088,7.46346073046566,-5.7448
"679","OFAV_PS_9GT46","OFAV","OFAV_P","9GT46","PS","OFAV_PS","p",15,6.632311978,0.1036,0.0442,0.3778,0.2315,4.6740865180694,1.35699286008466,4.37377645928344,1.29666321918007,3.5812654323222e-06,1221293.574,0.980172798,3.16631667353088,7.46346073046566,-1.6729
"680","OFAV_PS_9GT46","OFAV","OFAV_P","9GT46","PS","OFAV_PS","p",15,6.632311978,0.1036,0.0442,0.3778,0.2315,4.6740865180694,1.35699286008466,4.37377645928344,1.29666321918007,3.5812654323222e-06,1221293.574,0.980172798,3.16631667353088,7.46346073046566,-1.1426
"681","OFAV_PS_9GT46","OFAV","OFAV_P","9GT46","PS","OFAV_PS","p",15,6.632311978,0.1036,0.0442,0.3778,0.2315,4.6740865180694,1.35699286008466,4.37377645928344,1.29666321918007,3.5812654323222e-06,1221293.574,0.980172798,3.16631667353088,7.46346073046566,1.3557
"682","OFAV_PS_9GT46","OFAV","OFAV_P","9GT46","PS","OFAV_PS","p",15,6.632311978,0.1036,0.0442,0.3778,0.2315,4.6740865180694,1.35699286008466,4.37377645928344,1.29666321918007,3.5812654323222e-06,1221293.574,0.980172798,3.16631667353088,7.46346073046566,2.8248
"683","OFAV_PS_9GT46","OFAV","OFAV_P","9GT46","PS","OFAV_PS","p",15,6.632311978,0.1036,0.0442,0.3778,0.2315,4.6740865180694,1.35699286008466,4.37377645928344,1.29666321918007,3.5812654323222e-06,1221293.574,0.980172798,3.16631667353088,7.46346073046566,6.7922
"684","OFAV_PS_9GT46","OFAV","OFAV_P","9GT46","PS","OFAV_PS","p",15,6.632311978,0.1036,0.0442,0.3778,0.2315,4.6740865180694,1.35699286008466,4.37377645928344,1.29666321918007,3.5812654323222e-06,1221293.574,0.980172798,3.16631667353088,7.46346073046566,8.1411
"685","OFAV_PS_9GT46","OFAV","OFAV_P","9GT46","PS","OFAV_PS","p",15,6.632311978,0.1036,0.0442,0.3778,0.2315,4.6740865180694,1.35699286008466,4.37377645928344,1.29666321918007,3.5812654323222e-06,1221293.574,0.980172798,3.16631667353088,7.46346073046566,14.1715
"686","OFAV_PS_9IR44","OFAV","OFAV_P","9IR44","PS","OFAV_PS","p",25.2,7.470752089,0.1376,0.0516,0.4283,0.2343,2.67710663688709,0,5.8968922372442,1.45264892620104,5.16068880819481e-06,1142656.04,0.870588094,5.56570469808826,14.1672483224065,-7.8396
"687","OFAV_PS_9IR44","OFAV","OFAV_P","9IR44","PS","OFAV_PS","p",25.2,7.470752089,0.1376,0.0516,0.4283,0.2343,2.67710663688709,0,5.8968922372442,1.45264892620104,5.16068880819481e-06,1142656.04,0.870588094,5.56570469808826,14.1672483224065,-6.3478
"688","OFAV_PS_9IR44","OFAV","OFAV_P","9IR44","PS","OFAV_PS","p",25.2,7.470752089,0.1376,0.0516,0.4283,0.2343,2.67710663688709,0,5.8968922372442,1.45264892620104,5.16068880819481e-06,1142656.04,0.870588094,5.56570469808826,14.1672483224065,3.4596
"689","OFAV_PS_9IR44","OFAV","OFAV_P","9IR44","PS","OFAV_PS","p",25.2,7.470752089,0.1376,0.0516,0.4283,0.2343,2.67710663688709,0,5.8968922372442,1.45264892620104,5.16068880819481e-06,1142656.04,0.870588094,5.56570469808826,14.1672483224065,4.3165
"690","OFAV_PS_9IR44","OFAV","OFAV_P","9IR44","PS","OFAV_PS","p",25.2,7.470752089,0.1376,0.0516,0.4283,0.2343,2.67710663688709,0,5.8968922372442,1.45264892620104,5.16068880819481e-06,1142656.04,0.870588094,5.56570469808826,14.1672483224065,5.602
"691","OFAV_PS_9IR44","OFAV","OFAV_P","9IR44","PS","OFAV_PS","p",25.2,7.470752089,0.1376,0.0516,0.4283,0.2343,2.67710663688709,0,5.8968922372442,1.45264892620104,5.16068880819481e-06,1142656.04,0.870588094,5.56570469808826,14.1672483224065,8.4102
"692","OFAV_PS_9JQ4","OFAV","OFAV_P","9JQ4","PS","OFAV_PS","p",19,5.442896936,0.1504,0.0606,0.4548,0.2639,2.93961105421159,0.183725690888224,3.32631382629828,1.68107629220044,2.84797011317866e-06,1167959.527,1.14083559,4.0144063459077,11.170522006004,-9.5421
"693","OFAV_PS_9JQ4","OFAV","OFAV_P","9JQ4","PS","OFAV_PS","p",19,5.442896936,0.1504,0.0606,0.4548,0.2639,2.93961105421159,0.183725690888224,3.32631382629828,1.68107629220044,2.84797011317866e-06,1167959.527,1.14083559,4.0144063459077,11.170522006004,-9.2202
"694","OFAV_PS_9JQ4","OFAV","OFAV_P","9JQ4","PS","OFAV_PS","p",19,5.442896936,0.1504,0.0606,0.4548,0.2639,2.93961105421159,0.183725690888224,3.32631382629828,1.68107629220044,2.84797011317866e-06,1167959.527,1.14083559,4.0144063459077,11.170522006004,-6.332
"695","OFAV_PS_9JQ4","OFAV","OFAV_P","9JQ4","PS","OFAV_PS","p",19,5.442896936,0.1504,0.0606,0.4548,0.2639,2.93961105421159,0.183725690888224,3.32631382629828,1.68107629220044,2.84797011317866e-06,1167959.527,1.14083559,4.0144063459077,11.170522006004,4.253
"696","OFAV_PS_9JQ4","OFAV","OFAV_P","9JQ4","PS","OFAV_PS","p",19,5.442896936,0.1504,0.0606,0.4548,0.2639,2.93961105421159,0.183725690888224,3.32631382629828,1.68107629220044,2.84797011317866e-06,1167959.527,1.14083559,4.0144063459077,11.170522006004,5.5385
"697","OFAV_PS_9JQ4","OFAV","OFAV_P","9JQ4","PS","OFAV_PS","p",19,5.442896936,0.1504,0.0606,0.4548,0.2639,2.93961105421159,0.183725690888224,3.32631382629828,1.68107629220044,2.84797011317866e-06,1167959.527,1.14083559,4.0144063459077,11.170522006004,9.7915
"698","OFAV_PS_9JQ4","OFAV","OFAV_P","9JQ4","PS","OFAV_PS","p",19,5.442896936,0.1504,0.0606,0.4548,0.2639,2.93961105421159,0.183725690888224,3.32631382629828,1.68107629220044,2.84797011317866e-06,1167959.527,1.14083559,4.0144063459077,11.170522006004,10.1896
"699","OFAV_PS_9JQ42","OFAV","OFAV_P","9JQ42","PS","OFAV_PS","p",15,5.671309192,0.105,0.0486,0.3763,0.2427,3.87917485278944,0.881630648361237,5.2394648209122,1.53608711940599,3.30621696682052e-06,1584731.091,1.371148791,4.43019400801521,10.3150785858265,-6.1257
"700","OFAV_PS_9JQ42","OFAV","OFAV_P","9JQ42","PS","OFAV_PS","p",15,5.671309192,0.105,0.0486,0.3763,0.2427,3.87917485278944,0.881630648361237,5.2394648209122,1.53608711940599,3.30621696682052e-06,1584731.091,1.371148791,4.43019400801521,10.3150785858265,0.3491
"701","OFAV_PS_9JQ42","OFAV","OFAV_P","9JQ42","PS","OFAV_PS","p",15,5.671309192,0.105,0.0486,0.3763,0.2427,3.87917485278944,0.881630648361237,5.2394648209122,1.53608711940599,3.30621696682052e-06,1584731.091,1.371148791,4.43019400801521,10.3150785858265,0.6083
"702","OFAV_PS_9JQ42","OFAV","OFAV_P","9JQ42","PS","OFAV_PS","p",15,5.671309192,0.105,0.0486,0.3763,0.2427,3.87917485278944,0.881630648361237,5.2394648209122,1.53608711940599,3.30621696682052e-06,1584731.091,1.371148791,4.43019400801521,10.3150785858265,4.1737
"703","OFAV_PS_9JQ42","OFAV","OFAV_P","9JQ42","PS","OFAV_PS","p",15,5.671309192,0.105,0.0486,0.3763,0.2427,3.87917485278944,0.881630648361237,5.2394648209122,1.53608711940599,3.30621696682052e-06,1584731.091,1.371148791,4.43019400801521,10.3150785858265,5.2846
"704","OFAV_PS_9JQ42","OFAV","OFAV_P","9JQ42","PS","OFAV_PS","p",15,5.671309192,0.105,0.0486,0.3763,0.2427,3.87917485278944,0.881630648361237,5.2394648209122,1.53608711940599,3.30621696682052e-06,1584731.091,1.371148791,4.43019400801521,10.3150785858265,9.8233
"705","OFAV_PS_9JQ42","OFAV","OFAV_P","9JQ42","PS","OFAV_PS","p",15,5.671309192,0.105,0.0486,0.3763,0.2427,3.87917485278944,0.881630648361237,5.2394648209122,1.53608711940599,3.30621696682052e-06,1584731.091,1.371148791,4.43019400801521,10.3150785858265,11.315
"706","OFAV_PS_9JQ42","OFAV","OFAV_P","9JQ42","PS","OFAV_PS","p",15,5.671309192,0.105,0.0486,0.3763,0.2427,3.87917485278944,0.881630648361237,5.2394648209122,1.53608711940599,3.30621696682052e-06,1584731.091,1.371148791,4.43019400801521,10.3150785858265,11.5372
"707","OFAV_PS_9JQ431","OFAV","OFAV_P","9JQ431","PS","OFAV_PS","p",23,6.621169916,0.1108,0.0456,0.3888,0.2174,3.02061421980278,0,6.56157077241212,1.65200789872012,2.82867304481225e-06,2319663.909,1.732035955,6.51319941144975,7.29478334082372,-10.3311
"708","OFAV_PS_9JQ431","OFAV","OFAV_P","9JQ431","PS","OFAV_PS","p",23,6.621169916,0.1108,0.0456,0.3888,0.2174,3.02061421980278,0,6.56157077241212,1.65200789872012,2.82867304481225e-06,2319663.909,1.732035955,6.51319941144975,7.29478334082372,-8.76
"709","OFAV_PS_9JQ431","OFAV","OFAV_P","9JQ431","PS","OFAV_PS","p",23,6.621169916,0.1108,0.0456,0.3888,0.2174,3.02061421980278,0,6.56157077241212,1.65200789872012,2.82867304481225e-06,2319663.909,1.732035955,6.51319941144975,7.29478334082372,2.3011
"710","OFAV_PS_9JQ431","OFAV","OFAV_P","9JQ431","PS","OFAV_PS","p",23,6.621169916,0.1108,0.0456,0.3888,0.2174,3.02061421980278,0,6.56157077241212,1.65200789872012,2.82867304481225e-06,2319663.909,1.732035955,6.51319941144975,7.29478334082372,3.0787
"711","OFAV_PS_9JQ431","OFAV","OFAV_P","9JQ431","PS","OFAV_PS","p",23,6.621169916,0.1108,0.0456,0.3888,0.2174,3.02061421980278,0,6.56157077241212,1.65200789872012,2.82867304481225e-06,2319663.909,1.732035955,6.51319941144975,7.29478334082372,3.2057
"712","OFAV_PS_9JQ431","OFAV","OFAV_P","9JQ431","PS","OFAV_PS","p",23,6.621169916,0.1108,0.0456,0.3888,0.2174,3.02061421980278,0,6.56157077241212,1.65200789872012,2.82867304481225e-06,2319663.909,1.732035955,6.51319941144975,7.29478334082372,5.2317
"713","OFAV_PS_9JQ431","OFAV","OFAV_P","9JQ431","PS","OFAV_PS","p",23,6.621169916,0.1108,0.0456,0.3888,0.2174,3.02061421980278,0,6.56157077241212,1.65200789872012,2.82867304481225e-06,2319663.909,1.732035955,6.51319941144975,7.29478334082372,6.6176
"714","OFAV_PS_9JQ431","OFAV","OFAV_P","9JQ431","PS","OFAV_PS","p",23,6.621169916,0.1108,0.0456,0.3888,0.2174,3.02061421980278,0,6.56157077241212,1.65200789872012,2.82867304481225e-06,2319663.909,1.732035955,6.51319941144975,7.29478334082372,10.6009
"715","OFAV_PS_9JQ53","OFAV","OFAV_P","9JQ53","PS","OFAV_PS","p",15,4.662952646,0.1074,0.052,0.3899,0.2446,4.50358422962205,1.07228195943382,4.77918750024553,2.37427352162735,2.87859526463187e-06,1660249.9,1.274242764,3.13642473134393,7.72043010792351,-5.6654
"716","OFAV_PS_9JQ53","OFAV","OFAV_P","9JQ53","PS","OFAV_PS","p",15,4.662952646,0.1074,0.052,0.3899,0.2446,4.50358422962205,1.07228195943382,4.77918750024553,2.37427352162735,2.87859526463187e-06,1660249.9,1.274242764,3.13642473134393,7.72043010792351,1.1109
"717","OFAV_PS_9JQ53","OFAV","OFAV_P","9JQ53","PS","OFAV_PS","p",15,4.662952646,0.1074,0.052,0.3899,0.2446,4.50358422962205,1.07228195943382,4.77918750024553,2.37427352162735,2.87859526463187e-06,1660249.9,1.274242764,3.13642473134393,7.72043010792351,2.6615
"718","OFAV_PS_9JQ53","OFAV","OFAV_P","9JQ53","PS","OFAV_PS","p",15,4.662952646,0.1074,0.052,0.3899,0.2446,4.50358422962205,1.07228195943382,4.77918750024553,2.37427352162735,2.87859526463187e-06,1660249.9,1.274242764,3.13642473134393,7.72043010792351,3.2329
"719","OFAV_PS_9JQ53","OFAV","OFAV_P","9JQ53","PS","OFAV_PS","p",15,4.662952646,0.1074,0.052,0.3899,0.2446,4.50358422962205,1.07228195943382,4.77918750024553,2.37427352162735,2.87859526463187e-06,1660249.9,1.274242764,3.13642473134393,7.72043010792351,4.3324
"720","OFAV_PS_9JQ53","OFAV","OFAV_P","9JQ53","PS","OFAV_PS","p",15,4.662952646,0.1074,0.052,0.3899,0.2446,4.50358422962205,1.07228195943382,4.77918750024553,2.37427352162735,2.87859526463187e-06,1660249.9,1.274242764,3.13642473134393,7.72043010792351,7.062
"721","OFAV_PS_9JQ53","OFAV","OFAV_P","9JQ53","PS","OFAV_PS","p",15,4.662952646,0.1074,0.052,0.3899,0.2446,4.50358422962205,1.07228195943382,4.77918750024553,2.37427352162735,2.87859526463187e-06,1660249.9,1.274242764,3.13642473134393,7.72043010792351,9.8074
"722","OFAV_PS_AZ","OFAV","OFAV_P","AZ","PS","OFAV_PS","p",14,3.95264624,0.1084,0.053,0.4168,0.2516,2.78294573612032,0.758985200760086,3.99175616586421,1.11305179691467,3.85299145313098e-06,1036014.799,1.242121463,4.07322057741246,7.43805496744884,-2.555
"723","OFAV_PS_AZ","OFAV","OFAV_P","AZ","PS","OFAV_PS","p",14,3.95264624,0.1084,0.053,0.4168,0.2516,2.78294573612032,0.758985200760086,3.99175616586421,1.11305179691467,3.85299145313098e-06,1036014.799,1.242121463,4.07322057741246,7.43805496744884,-0.5237
"724","OFAV_PS_AZ","OFAV","OFAV_P","AZ","PS","OFAV_PS","p",14,3.95264624,0.1084,0.053,0.4168,0.2516,2.78294573612032,0.758985200760086,3.99175616586421,1.11305179691467,3.85299145313098e-06,1036014.799,1.242121463,4.07322057741246,7.43805496744884,0.9522
"725","OFAV_PS_AZ","OFAV","OFAV_P","AZ","PS","OFAV_PS","p",14,3.95264624,0.1084,0.053,0.4168,0.2516,2.78294573612032,0.758985200760086,3.99175616586421,1.11305179691467,3.85299145313098e-06,1036014.799,1.242121463,4.07322057741246,7.43805496744884,0.9998
"726","OFAV_PS_AZ","OFAV","OFAV_P","AZ","PS","OFAV_PS","p",14,3.95264624,0.1084,0.053,0.4168,0.2516,2.78294573612032,0.758985200760086,3.99175616586421,1.11305179691467,3.85299145313098e-06,1036014.799,1.242121463,4.07322057741246,7.43805496744884,3.4675
"727","OFAV_PS_AZ","OFAV","OFAV_P","AZ","PS","OFAV_PS","p",14,3.95264624,0.1084,0.053,0.4168,0.2516,2.78294573612032,0.758985200760086,3.99175616586421,1.11305179691467,3.85299145313098e-06,1036014.799,1.242121463,4.07322057741246,7.43805496744884,7.0302
"728","OFAV_PS_AZ","OFAV","OFAV_P","AZ","PS","OFAV_PS","p",14,3.95264624,0.1084,0.053,0.4168,0.2516,2.78294573612032,0.758985200760086,3.99175616586421,1.11305179691467,3.85299145313098e-06,1036014.799,1.242121463,4.07322057741246,7.43805496744884,7.1889
"729","OFAV_PS_AZ","OFAV","OFAV_P","AZ","PS","OFAV_PS","p",14,3.95264624,0.1084,0.053,0.4168,0.2516,2.78294573612032,0.758985200760086,3.99175616586421,1.11305179691467,3.85299145313098e-06,1036014.799,1.242121463,4.07322057741246,7.43805496744884,10.8389
"730","OFAV_PS_CX","OFAV","OFAV_P","CX","PS","OFAV_PS","p",24.8,4.17270195,0.1218,0.05,0.4133,0.2378,4.31375166874787,1.19826435242996,3.85542833542984,0.906218571398325,2.26617176072157e-06,1701295.728,1.558177553,10.9952736978974,4.7547129504421,-4.6657
"731","OFAV_PS_CX","OFAV","OFAV_P","CX","PS","OFAV_PS","p",24.8,4.17270195,0.1218,0.05,0.4133,0.2378,4.31375166874787,1.19826435242996,3.85542833542984,0.906218571398325,2.26617176072157e-06,1701295.728,1.558177553,10.9952736978974,4.7547129504421,-3.9357
